id;data_inversa;dia_semana;horario;uf;municipio;ITEM;GRUPO_ITEM;Primeira_Doação;idade;sexo;QTD;TIPO_ONG;ID_ONG
582834;23/02/2025;sexta-feira;17:30:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Sim;39;N/I;1;ONG;4,17847E+12
582921;24/02/2025;sábado;04:35:00;SP;REGISTRO;Lençois;Itens de Casa;Sim;65;Masculino;25;ONG;3,48884E+12
582972;24/02/2025;sábado;10:40:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;72;Masculino;7;ONG;1,20784E+13
582972;24/02/2025;sábado;10:40:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;65;Masculino;5;ONG;1,20784E+13
582994;24/02/2025;sábado;12:45:00;SP;BARRA DO TURVO;Fralda;Higiene;Não;33;Masculino;39;ONG;6,02949E+12
583005;24/02/2025;sábado;05:20:00;SP;SAO LOURENCO DA SERRA;Não Pereciveis;Alimentação;Não;18;Masculino;14;ONG;33766000172
583005;24/02/2025;sábado;05:20:00;SP;SAO LOURENCO DA SERRA;Não Pereciveis;Alimentação;Não;26;N/I;41;ONG;33766000172
583133;25/02/2025;domingo;00:30:00;SP;SAO PAULO;Fralda;Higiene;Sim;59;Masculino;35;ONG;5,07877E+13
583160;25/02/2025;domingo;03:40:00;SP;LORENA;Camisa Manga Longa;Roupa;Não;44;Masculino;10;ONG;7,44741E+12
583420;26/02/2025;segunda-feira;09:35:00;SP;SAO LOURENCO DA SERRA;Não Pereciveis;Alimentação;Sim;72;Masculino;23;ONG;33766000172
583507;26/02/2025;segunda-feira;17:02:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Não;61;Masculino;49;ONG;4,17847E+12
583509;26/02/2025;segunda-feira;17:30:00;SP;GUARATINGUETA;Camisa Manga Longa;Roupa;Não;17;N/I;16;ONG;5,45371E+13
583524;26/02/2025;segunda-feira;20:10:00;SP;ATIBAIA;Sabonete;Higiene;Sim;18;Masculino;33;ONG;4,17847E+12
583535;26/02/2025;segunda-feira;20:10:00;SP;CACAPAVA;Não Pereciveis;Alimentação;Sim;33;Masculino;11;ONG;8,37931E+12
583623;07/02/2025;quarta-feira;10:20:00;SP;GUARULHOS;Cobertos;Itens de Casa;Sim;49;Masculino;10;ONG;1,20784E+13
583648;27/02/2025;terça-feira;11:30:00;SP;SAO PAULO;Não Pereciveis;Alimentação;Não;58;Masculino;40;ONG;5,07877E+13
583740;27/02/2025;terça-feira;22:00:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;41;Feminino;44;ONG;1,20784E+13
583753;27/02/2025;terça-feira;22:15:00;SP;JACAREI;Camisa Manga Longa;Roupa;Sim;40;Masculino;47;ONG;7,41645E+12
583838;28/02/2025;quarta-feira;12:10:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;43;Masculino;11;ONG;1,68046E+12
583844;28/02/2025;quarta-feira;13:00:00;SP;TAUBATE;Cobertos;Itens de Casa;Sim;56;Masculino;7;ONG;5,43387E+13
584086;02/03/2025;quinta-feira;17:00:00;SP;MAIRIPORA;Camisa Manga Longa;Roupa;Não;32;Masculino;14;ONG;5,89764E+13
584086;02/03/2025;quinta-feira;17:00:00;SP;MAIRIPORA;Camisa Manga Longa;Roupa;Não;16;Masculino;2;ONG;5,89764E+13
584137;02/03/2025;quinta-feira;23:50:00;SP;CAJATI;Camisa Manga Longa;Roupa;Não;51;Masculino;42;ONG;3,64319E+12
584148;01/03/2025;sexta-feira;01:00:00;SP;CAJATI;Camisa Manga Longa;Roupa;Sim;45;Masculino;4;ONG;3,64319E+12
584148;01/03/2025;sexta-feira;01:00:00;SP;CAJATI;Camisa Manga Longa;Roupa;Sim;69;Masculino;41;ONG;3,64319E+12
584164;01/03/2025;sexta-feira;04:16:00;SP;BARRA DO TURVO;Fralda;Higiene;Não;34;Masculino;24;ONG;6,02949E+12
584210;01/03/2025;sexta-feira;11:00:00;SP;SAO PAULO;Não Pereciveis;Alimentação;Sim;55;Masculino;6;ONG;5,07877E+13
584231;01/03/2025;sexta-feira;12:55:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Não;28;Masculino;47;ONG;1,20784E+13
584239;12/02/2025;segunda-feira;11:10:00;SP;CACAPAVA;Pasta de dente;Higiene;Sim;65;Masculino;20;ONG;8,37931E+12
584245;01/03/2025;sexta-feira;14:15:00;SP;SAO PAULO;Escova de Dentes Adulto;Objetos;Sim;27;Masculino;40;ONG;5,07877E+13
584393;02/03/2025;sábado;05:30:00;SP;CAJATI;Fralda;Higiene;Não;33;Masculino;12;ONG;3,64319E+12
584393;02/03/2025;sábado;05:30:00;SP;CAJATI;Fralda;Higiene;Não;46;Masculino;28;ONG;3,64319E+12
584393;02/03/2025;sábado;05:30:00;SP;CAJATI;Fralda;Higiene;Não;50;Masculino;3;ONG;3,64319E+12
584393;02/03/2025;sábado;05:30:00;SP;CAJATI;Fralda;Higiene;Não;17;Masculino;30;ONG;3,64319E+12
584398;02/03/2025;sábado;07:00:00;SP;SANTA ISABEL;Camisa Manga Longa;Roupa;Não;20;Masculino;32;ONG;1,89857E+13
584411;02/03/2025;sábado;07:50:00;SP;MIRACATU;Fralda;Higiene;Não;57;Masculino;6;ONG;6,16012E+13
584486;02/03/2025;sábado;13:50:00;SP;MIRACATU;Papel Higiênico;Higiene;Não;60;Masculino;23;ONG;6,16012E+13
584520;02/03/2025;sábado;17:58:00;SP;MIRACATU;Cobertos;Itens de Casa;Não;32;Masculino;15;ONG;6,16012E+13
584520;02/03/2025;sábado;17:58:00;SP;MIRACATU;Cobertos;Itens de Casa;Não;22;Masculino;25;ONG;6,16012E+13
584520;02/03/2025;sábado;17:58:00;SP;MIRACATU;Cobertos;Itens de Casa;Não;31;Masculino;4;ONG;6,16012E+13
584648;03/03/2025;domingo;05:00:00;SP;PROMISSAO;Lenço Umedecido;Higiene;Não;26;Masculino;3;ONG;5,33082E+13
584699;03/03/2025;domingo;11:05:00;SP;MIRACATU;Fralda;Higiene;Não;38;Masculino;47;ONG;6,16012E+13
584913;04/03/2025;segunda-feira;09:00:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;34;N/I;34;ONG;1,20784E+13
585150;05/03/2025;terça-feira;11:35:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;65;Masculino;27;ONG;1,68046E+12
585248;05/03/2025;terça-feira;21:50:00;SP;EMBU DAS ARTES;Não Pereciveis;Alimentação;Sim;52;Masculino;40;ONG;4,68773E+13
585277;06/03/2025;quarta-feira;05:50:00;SP;ARUJA;Fralda;Higiene;Sim;45;N/I;1;ONG;2,69623E+13
585279;06/03/2025;quarta-feira;05:05:00;SP;CASTILHO;Fralda;Higiene;Não;58;Masculino;11;ONG;5,74463E+12
585279;06/03/2025;quarta-feira;05:05:00;SP;CASTILHO;Fralda;Higiene;Não;33;Masculino;5;ONG;5,74463E+12
585490;06/03/2025;quarta-feira;18:00:00;SP;JUQUITIBA;Escova de Dentes Adulto;Objetos;Não;36;Masculino;31;ONG;4,5587E+13
585620;22/02/2025;quinta-feira;20:00:00;SP;SAO JOSE DOS CAMPOS;Fralda;Higiene;Sim;75;Masculino;40;ONG;3,39156E+13
585682;07/03/2025;quinta-feira;16:00:00;SP;PINDAMONHANGABA;Escova de Dentes Adulto;Objetos;Não;52;N/I;33;ONG;1,68046E+12
585682;07/03/2025;quinta-feira;16:00:00;SP;PINDAMONHANGABA;Escova de Dentes Adulto;Objetos;Não;57;Masculino;13;ONG;1,68046E+12
585836;08/03/2025;sexta-feira;10:30:00;SP;SAO LOURENCO DA SERRA;Sabonete;Higiene;Sim;61;Masculino;20;ONG;33766000172
585891;08/03/2025;sexta-feira;14:12:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Sim;55;Masculino;20;ONG;3,39156E+13
585911;08/03/2025;sexta-feira;16:51:00;SP;CAJATI;Escova de Dentes Adulto;Objetos;Não;60;Masculino;45;ONG;3,64319E+12
585931;08/03/2025;sexta-feira;17:46:00;SP;JOSE BONIFACIO;Escova de Dentes Adulto;Objetos;Não;37;Masculino;10;ONG;3,4145E+13
585974;08/03/2025;sexta-feira;20:50:00;SP;ROSEIRA;Camisa Manga Longa;Roupa;Não;72;Masculino;38;ONG;8,92139E+11
586142;09/03/2025;sábado;16:00:00;SP;SAO PAULO;Fralda;Higiene;Sim;22;N/I;28;ONG;5,07877E+13
586351;10/03/2025;domingo;16:00:00;SP;MAIRIPORA;Camisa Manga Longa;Roupa;Sim;21;Masculino;9;ONG;5,89764E+13
586481;11/03/2025;segunda-feira;03:00:00;SP;CAJATI;Fralda;Higiene;Não;15;Masculino;27;ONG;3,64319E+12
586687;12/03/2025;terça-feira;00:05:00;SP;JACAREI;Camisa Manga Longa;Roupa;Não;41;Masculino;23;ONG;7,41645E+12
586721;12/03/2025;terça-feira;09:30:00;SP;UBATUBA;Lençois;Itens de Casa;Sim;44;Masculino;24;ONG;7,17262E+12
586745;12/03/2025;terça-feira;11:00:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;27;Masculino;1;ONG;1,20784E+13
586794;12/03/2025;terça-feira;13:10:00;SP;JUQUITIBA;Fralda;Higiene;Não;46;Masculino;37;ONG;4,5587E+13
586830;12/03/2025;terça-feira;18:30:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;51;Masculino;44;ONG;1,20784E+13
586996;20/01/2025;sábado;03:05:00;SP;PARIQUERA-ACU;Camisa Manga Longa;Roupa;Não;64;Masculino;42;ONG;2,18448E+12
586996;20/01/2025;sábado;03:05:00;SP;PARIQUERA-ACU;Camisa Manga Longa;Roupa;Não;42;Feminino;13;ONG;2,18448E+12
586996;20/01/2025;sábado;03:05:00;SP;PARIQUERA-ACU;Camisa Manga Longa;Roupa;Não;46;Masculino;6;ONG;2,18448E+12
587101;13/03/2025;quarta-feira;23:15:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Sim;28;Masculino;14;ONG;1,68046E+12
587101;13/03/2025;quarta-feira;23:15:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Sim;38;Masculino;8;ONG;1,68046E+12
587127;14/03/2025;quinta-feira;06:50:00;SP;SAO PAULO;Camisa Manga Longa;Roupa;Sim;54;N/I;19;ONG;5,07877E+13
587222;14/03/2025;quinta-feira;16:30:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;63;Masculino;38;ONG;6,16012E+13
587222;14/03/2025;quinta-feira;16:30:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;16;N/I;38;ONG;6,16012E+13
587326;14/03/2025;quinta-feira;17:00:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Sim;58;Masculino;42;ONG;1,68046E+12
587328;14/03/2025;quinta-feira;12:10:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;57;Masculino;12;ONG;1,20784E+13
587329;15/03/2025;sexta-feira;06:45:00;SP;MIRACATU;Pasta de dente;Higiene;Não;52;Masculino;43;ONG;6,16012E+13
587393;14/03/2025;quinta-feira;06:15:00;SP;QUELUZ;Não Pereciveis;Alimentação;Não;52;N/I;12;ONG;5,56621E+13
587398;15/03/2025;sexta-feira;11:10:00;SP;MAIRIPORA;Fralda;Higiene;Não;41;Masculino;40;ONG;5,89764E+13
587398;15/03/2025;sexta-feira;11:10:00;SP;MAIRIPORA;Fralda;Higiene;Não;21;Masculino;26;ONG;5,89764E+13
587543;15/03/2025;sexta-feira;20:17:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Sim;66;Masculino;8;ONG;4,17847E+12
587605;16/03/2025;sábado;05:20:00;SP;LAVRINHAS;Fralda;Higiene;Não;60;Masculino;23;ONG;4,75514E+13
587674;16/03/2025;sábado;13:50:00;SP;UBARANA;Cobertos;Itens de Casa;Não;49;Masculino;27;ONG;3,67174E+12
587674;16/03/2025;sábado;13:50:00;SP;UBARANA;Cobertos;Itens de Casa;Não;51;Masculino;14;ONG;3,67174E+12
587674;16/03/2025;sábado;13:50:00;SP;UBARANA;Cobertos;Itens de Casa;Não;15;Masculino;26;ONG;3,67174E+12
587841;17/03/2025;domingo;12:15:00;SP;REGISTRO;Lençois;Itens de Casa;Sim;52;Masculino;3;ONG;3,48884E+12
587857;17/03/2025;domingo;11:00:00;SP;PIQUETE;Papel Higiênico;Higiene;Não;50;Masculino;10;ONG;7,443E+12
587873;17/03/2025;domingo;15:30:00;SP;EMBU DAS ARTES;Camisa Manga Longa;Roupa;Sim;60;Masculino;49;ONG;4,68773E+13
587877;17/03/2025;domingo;16:00:00;SP;MIRACATU;Fralda;Higiene;Sim;20;Masculino;5;ONG;6,16012E+13
587981;17/03/2025;domingo;22:10:00;SP;EMBU DAS ARTES;Toalha de Banho;Itens de Casa;Sim;3;Masculino;7;ONG;4,68773E+13
588008;18/03/2025;segunda-feira;03:20:00;SP;SAO PAULO;Camisa Manga Longa;Roupa;Sim;15;Masculino;48;ONG;5,07877E+13
588008;18/03/2025;segunda-feira;03:20:00;SP;SAO PAULO;Camisa Manga Longa;Roupa;Sim;32;Masculino;44;ONG;5,07877E+13
588188;18/03/2025;segunda-feira;16:46:00;SP;ITAPECERICA DA SERRA;Camisa Manga Longa;Roupa;Não;16;Masculino;8;ONG;6,10041E+13
588225;18/03/2025;segunda-feira;17:10:00;SP;PAULICEIA;Lençois;Itens de Casa;Não;59;Masculino;42;ONG;3,39093E+13
588239;18/03/2025;segunda-feira;20:30:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Não;75;Masculino;30;ONG;8,37931E+12
588239;18/03/2025;segunda-feira;20:30:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Não;16;Masculino;47;ONG;8,37931E+12
588266;19/03/2025;terça-feira;00:50:00;SP;JOSE BONIFACIO;Papel Higiênico;Higiene;Não;43;Masculino;8;ONG;3,4145E+13
588288;19/03/2025;terça-feira;07:30:00;SP;JUQUITIBA;Fralda;Higiene;Não;52;Masculino;6;ONG;4,5587E+13
588325;19/03/2025;terça-feira;11:35:00;SP;SAO PAULO;Lençois;Itens de Casa;Sim;69;Masculino;27;ONG;5,07877E+13
588344;19/03/2025;terça-feira;02:45:00;SP;CAJATI;Pasta de dente;Higiene;Sim;39;Masculino;10;ONG;3,64319E+12
588390;19/03/2025;terça-feira;17:15:00;SP;SAO PAULO;Camisa Manga Longa;Roupa;Sim;35;Masculino;20;ONG;5,07877E+13
588405;19/03/2025;terça-feira;18:30:00;SP;APARECIDA;Papel Higiênico;Higiene;Não;36;Masculino;19;ONG;4,39986E+13
588468;20/03/2025;quarta-feira;03:30:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Não;20;Masculino;17;ONG;8,37931E+12
588468;20/03/2025;quarta-feira;03:30:00;SP;CACAPAVA;Camisa Manga Longa;Roupa;Não;56;Masculino;12;ONG;8,37931E+12
588563;20/03/2025;quarta-feira;14:10:00;SP;CANAS;Cobertos;Itens de Casa;Não;51;Masculino;40;ONG;5,77411E+13
588563;20/03/2025;quarta-feira;14:10:00;SP;CANAS;Cobertos;Itens de Casa;Não;63;Masculino;14;ONG;5,77411E+13
588563;20/03/2025;quarta-feira;14:10:00;SP;CANAS;Cobertos;Itens de Casa;Não;70;Masculino;36;ONG;5,77411E+13
588632;20/03/2025;quarta-feira;17:00:00;SP;SAO PAULO;Pasta de dente;Higiene;Não;52;Masculino;38;ONG;5,07877E+13
588656;20/03/2025;quarta-feira;20:00:00;SP;SAO LOURENCO DA SERRA;Pasta de dente;Higiene;Sim;59;Masculino;37;ONG;33766000172
588707;21/03/2025;quinta-feira;05:30:00;SP;SAO PAULO;Camisa Manga Longa;Roupa;Sim;29;Masculino;41;ONG;5,07877E+13
588707;21/03/2025;quinta-feira;05:30:00;SP;SAO PAULO;Camisa Manga Longa;Roupa;Sim;16;Masculino;32;ONG;5,07877E+13
588707;21/03/2025;quinta-feira;05:30:00;SP;SAO PAULO;Camisa Manga Longa;Roupa;Sim;74;Feminino;13;ONG;5,07877E+13
588745;21/03/2025;quinta-feira;08:00:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Não;56;Masculino;43;ONG;3,39156E+13
588754;12/03/2025;terça-feira;12:55:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;50;Masculino;38;ONG;1,20784E+13
588764;21/03/2025;quinta-feira;10:40:00;SP;SAO PAULO;Não Pereciveis;Alimentação;Não;66;Masculino;31;ONG;5,07877E+13
588790;21/03/2025;quinta-feira;13:00:00;SP;GUARULHOS;Papel Higiênico;Higiene;Sim;41;Feminino;13;ONG;1,20784E+13
588875;21/03/2025;quinta-feira;20:35:00;SP;LINS;Pasta de dente;Higiene;Não;48;Masculino;4;ONG;6,22076E+13
588888;21/03/2025;quinta-feira;22:50:00;SP;SAO LOURENCO DA SERRA;Sabonete;Higiene;Não;56;Masculino;25;ONG;33766000172
588888;21/03/2025;quinta-feira;22:50:00;SP;SAO LOURENCO DA SERRA;Sabonete;Higiene;Não;65;Masculino;17;ONG;33766000172
588943;22/03/2025;sexta-feira;07:55:00;SP;EMBU DAS ARTES;Não Pereciveis;Alimentação;Sim;48;Masculino;14;ONG;4,68773E+13
588971;22/03/2025;sexta-feira;09:31:00;SP;ATIBAIA;Camisa Manga Longa;Roupa;Não;62;Masculino;17;ONG;4,17847E+12
588986;22/03/2025;sexta-feira;11:10:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Sim;70;N/I;13;ONG;1,20784E+13
588987;22/03/2025;sexta-feira;11:25:00;SP;MAIRIPORA;Camisa Manga Longa;Roupa;Não;74;Masculino;41;ONG;5,89764E+13
588991;22/03/2025;sexta-feira;08:30:00;SP;CAJATI;Fralda;Higiene;Não;67;Masculino;17;ONG;3,64319E+12
589015;22/03/2025;sexta-feira;13:50:00;SP;SAO JOSE DOS CAMPOS;Não Pereciveis;Alimentação;Sim;42;N/I;22;ONG;3,39156E+13
589091;22/03/2025;sexta-feira;19:40:00;SP;LORENA;Não Pereciveis;Alimentação;Não;65;N/I;12;ONG;7,44741E+12
589441;24/03/2025;domingo;11:55:00;SP;MARILIA;Leite em Pó;Alimentação;Não;75;Masculino;5;ONG;4,98966E+13
589573;25/03/2025;segunda-feira;01:35:00;SP;JACAREI;Camisa Manga Longa;Roupa;Não;75;Masculino;43;ONG;7,41645E+12
589573;25/03/2025;segunda-feira;01:35:00;SP;JACAREI;Camisa Manga Longa;Roupa;Não;58;Masculino;31;ONG;7,41645E+12
589574;25/03/2025;segunda-feira;03:20:00;SP;REGISTRO;Pasta de dente;Higiene;Não;65;Masculino;24;ONG;3,48884E+12
589636;25/03/2025;segunda-feira;10:30:00;SP;ATIBAIA;Pasta de dente;Higiene;Não;63;Masculino;21;ONG;4,17847E+12
589636;25/03/2025;segunda-feira;10:30:00;SP;ATIBAIA;Pasta de dente;Higiene;Não;51;Masculino;38;ONG;4,17847E+12
589636;25/03/2025;segunda-feira;10:30:00;SP;ATIBAIA;Pasta de dente;Higiene;Não;19;Masculino;22;ONG;4,17847E+12
589760;25/03/2025;segunda-feira;22:55:00;SP;JUQUITIBA;Camisa Manga Longa;Roupa;Não;35;Masculino;35;ONG;4,5587E+13
589760;25/03/2025;segunda-feira;22:55:00;SP;JUQUITIBA;Camisa Manga Longa;Roupa;Não;28;Masculino;44;ONG;4,5587E+13
589953;27/03/2025;quarta-feira;00:10:00;SP;CACHOEIRA PAULISTA;Camisa Manga Longa;Roupa;Não;53;Masculino;36;ONG;3,57251E+12
590114;27/03/2025;quarta-feira;14:52:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Sim;46;Masculino;38;ONG;3,39156E+13
590120;27/03/2025;quarta-feira;16:40:00;SP;TAUBATE;Não Pereciveis;Alimentação;Sim;47;Masculino;18;ONG;5,43387E+13
590141;27/03/2025;quarta-feira;18:19:00;SP;JUQUITIBA;Não Pereciveis;Alimentação;Sim;59;Masculino;49;ONG;4,5587E+13
590432;28/03/2025;quinta-feira;22:40:00;SP;MAIRIPORA;Não Pereciveis;Alimentação;Sim;47;Masculino;17;ONG;5,89764E+13
590457;29/03/2025;sexta-feira;01:30:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;50;Masculino;25;ONG;6,16012E+13
590457;29/03/2025;sexta-feira;01:30:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Não;50;Masculino;32;ONG;6,16012E+13
590467;29/03/2025;sexta-feira;00:08:00;SP;CAJATI;Cobertos;Itens de Casa;Não;63;Masculino;35;ONG;3,64319E+12
590467;29/03/2025;sexta-feira;00:08:00;SP;CAJATI;Cobertos;Itens de Casa;Não;54;Masculino;24;ONG;3,64319E+12
590639;29/03/2025;sexta-feira;22:30:00;SP;BARRA DO TURVO;Lençois;Itens de Casa;Não;64;Masculino;7;ONG;6,02949E+12
590651;30/03/2025;sábado;05:10:00;SP;MIRACATU;Papel Higiênico;Higiene;Não;22;Masculino;17;ONG;6,16012E+13
590739;30/03/2025;sábado;16:00:00;SP;SAO PAULO;Não Pereciveis;Alimentação;Não;35;N/I;31;ONG;5,07877E+13
590773;30/03/2025;sábado;18:40:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Sim;74;Masculino;5;ONG;3,39156E+13
590814;30/03/2025;sábado;22:15:00;SP;GUARULHOS;Sabonete;Higiene;Sim;48;N/I;50;ONG;1,20784E+13
591257;01/04/2025;segunda-feira;20:10:00;SP;CAJATI;Escova de Dentes Adulto;Objetos;Não;32;Masculino;32;ONG;3,64319E+12
591317;02/04/2025;terça-feira;07:30:00;SP;CANAS;Camisa Manga Longa;Roupa;Não;65;N/I;21;ONG;5,77411E+13
591391;02/04/2025;terça-feira;15:00:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Sim;44;Masculino;21;ONG;6,16012E+13
591391;02/04/2025;terça-feira;15:00:00;SP;MIRACATU;Camisa Manga Longa;Roupa;Sim;69;Masculino;19;ONG;6,16012E+13
591421;02/04/2025;terça-feira;16:25:00;SP;JUQUITIBA;Não Pereciveis;Alimentação;Não;30;Masculino;4;ONG;4,5587E+13
591459;02/04/2025;terça-feira;19:20:00;SP;OCAUCU;Leite em Pó;Alimentação;Não;62;Masculino;32;ONG;5,32141E+13
591478;02/04/2025;terça-feira;21:50:00;SP;BARRA DO TURVO;Escova de Dentes Adulto;Objetos;Não;38;Masculino;24;ONG;6,02949E+12
591498;03/04/2025;quarta-feira;02:20:00;SP;GUARULHOS;Não Pereciveis;Alimentação;Não;73;Masculino;47;ONG;1,20784E+13
591505;03/04/2025;quarta-feira;05:45:00;SP;SAO LOURENCO DA SERRA;Camisa Manga Longa;Roupa;Não;57;Masculino;6;ONG;33766000172
591522;03/04/2025;quarta-feira;09:30:00;SP;SAO PAULO;Camisa Polo;Roupa;Não;65;Masculino;34;ONG;5,07877E+13
591649;03/04/2025;quarta-feira;21:15:00;SP;MAIRIPORA;Fralda;Higiene;Não;35;Masculino;35;ONG;5,89764E+13
591818;04/04/2025;quinta-feira;21:00:00;SP;SAO PAULO;Sabonete;Higiene;Não;57;Masculino;17;ONG;5,07877E+13
591848;05/04/2025;sexta-feira;02:40:00;SP;CAJATI;Papel Higiênico;Higiene;Não;64;Masculino;33;ONG;3,64319E+12
591908;04/04/2025;quinta-feira;15:00:00;SP;MARILIA;Camisa Manga Longa;Roupa;Não;50;Masculino;39;ONG;4,98966E+13
591947;05/04/2025;sexta-feira;12:00:00;SP;GUARULHOS;Cobertos;Itens de Casa;Sim;29;Masculino;26;ONG;1,20784E+13
592015;05/04/2025;sexta-feira;21:05:00;SP;SAO JOSE DO RIO PRETO;Lençois;Itens de Casa;Não;15;Masculino;8;ONG;3,58934E+12
592040;05/04/2025;sexta-feira;23:15:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;33;Masculino;41;ONG;1,68046E+12
592040;05/04/2025;sexta-feira;23:15:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;31;Masculino;40;ONG;1,68046E+12
592040;05/04/2025;sexta-feira;23:15:00;SP;PINDAMONHANGABA;Camisa Manga Longa;Roupa;Não;17;Masculino;1;ONG;1,68046E+12
592045;05/04/2025;sexta-feira;23:30:00;SP;VARGEM;Cobertos;Itens de Casa;Não;43;Masculino;2;ONG;5,49372E+12
592045;05/04/2025;sexta-feira;23:30:00;SP;VARGEM;Cobertos;Itens de Casa;Não;23;Masculino;30;ONG;5,49372E+12
592047;06/04/2025;sábado;00:07:00;SP;SAO PAULO;Camisa Manga Longa;Roupa;Não;70;Masculino;29;ONG;5,07877E+13
592203;06/04/2025;sábado;17:25:00;SP;SAO JOSE DOS CAMPOS;Lençois;Itens de Casa;Não;43;Masculino;4;ONG;3,39156E+13
592613;08/04/2025;segunda-feira;09:40:00;SP;JACAREI;Sabonete;Higiene;Não;69;Masculino;12;ONG;7,41645E+12
592658;08/04/2025;segunda-feira;14:15:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;39;N/I;43;ONG;1,20784E+13
592680;08/04/2025;segunda-feira;14:00:00;SP;MIRACATU;Papel Higiênico;Higiene;Não;31;Masculino;22;ONG;6,16012E+13
592680;08/04/2025;segunda-feira;14:00:00;SP;MIRACATU;Papel Higiênico;Higiene;Não;23;Masculino;12;ONG;6,16012E+13
592712;08/04/2025;segunda-feira;17:25:00;SP;MAIRIPORA;Papel Higiênico;Higiene;Sim;56;Masculino;23;ONG;5,89764E+13
592765;08/04/2025;segunda-feira;22:10:00;SP;SAO JOSE DOS CAMPOS;Camisa Manga Longa;Roupa;Sim;26;N/I;5;ONG;3,39156E+13
592799;09/04/2025;terça-feira;06:00:00;SP;GUARULHOS;Fralda;Higiene;Sim;17;Masculino;3;ONG;1,20784E+13
592817;09/04/2025;terça-feira;08:10:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;34;N/I;48;ONG;1,20784E+13
592864;09/04/2025;terça-feira;11:30:00;SP;CRUZEIRO;Não Pereciveis;Alimentação;Não;30;N/I;27;ONG;6,50588E+13
592902;09/04/2025;terça-feira;14:00:00;SP;SAO LOURENCO DA SERRA;Escova de Dentes Infantil;Higiene;Não;62;Masculino;23;ONG;33766000172
592957;09/04/2025;terça-feira;21:00:00;SP;GUARULHOS;Camisa Manga Longa;Roupa;Sim;58;Masculino;12;ONG;1,20784E+13
592959;09/04/2025;terça-feira;19:30:00;SP;CAJATI;Não Pereciveis;Alimentação;Não;42;Masculino;28;ONG;3,64319E+12
592959;09/04/2025;terça-feira;19:30:00;SP;CAJATI;Não Pereciveis;Alimentação;Não;35;Masculino;15;ONG;3,64319E+12
592986;10/04/2025;quarta-feira;01:10:00;SP;REGISTRO;Camisa Manga Longa;Roupa;Sim;56;Masculino;8;ONG;3,48884E+12
592997;10/04/2025;quarta-feira;04:25:00;SP;SAO PAULO;Papel Higiênico;Higiene;Não;28;Masculino;25;ONG;5,07877E+13
593003;10/04/2025;quarta-feira;05:50:00;SP;LAVRINHAS;Papel Higiênico;Higiene;Não;40;Masculino;42;ONG;4,75514E+13
593047;10/04/2025;quarta-feira;09:20:00;SP;SAO JOSE DO RIO PRETO;Papel Higiênico;Higiene;Não;52;Masculino;7;ONG;3,58934E+12
593096;10/04/2025;quarta-feira;15:25:00;SP;ARUJA;Cobertos;Itens de Casa;Não;29;Masculino;50;ONG;2,69623E+13
593096;10/04/2025;quarta-feira;15:25:00;SP;ARUJA;Cobertos;Itens de Casa;Não;42;Masculino;42;ONG;2,69623E+13
593096;10/04/2025;quarta-feira;15:25:00;SP;ARUJA;Cobertos;Itens de Casa;Não;70;Masculino;14;ONG;2,69623E+13
