id_equipamento,ibge,uf,cidade,nome,responsavel,telefone,endereco,numero,complemento,referencia,bairro,cep,georef_location,data_atualizacao
23037038612,230370,CE,Caucaia,CRAS Tereza Alves Ferreira - CAPUAN,,,Coronel Pinho - 0,0,,Em frente a Escola Municipal Coronel Pinho,Capuan,61615000,"-3.7365839123227564\,-38.694423437336816",2026-03-12T04:09:16.125Z
23037039032,230370,CE,Caucaia,CRAS José Paulino de Morais,,,JOSÉ PAULINO DE MORAIS - 00,00,,Escola Municipal Paulo Ferreira da Rocha,MATÕES,61680000,"-3.5925363\,-38.8189547",2026-03-12T04:09:16.280Z
23038003958,230380,CE,Cedro,CRAS 1 - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL,,," I, CONJUNTO HABITACIONAL  - 28",28,,,CENTRO,63400000,"-6.608855778610661\,-39.06330585479737",2026-03-12T04:09:13.981Z
23038020007,230380,CE,Cedro,CRAS -2 CENTRO DE REFERENCIA DA ASSISTÊNCIA SOCIAL,,,RUA VEREADOR JOAQUIM GOMES DE SALES - 28,28,,,ALTO DO PADEIRO,63400000,"-6.609042285574892\,-39.05959367752076",2026-03-12T04:09:15.596Z
23039004108,230390,CE,Chaval,CRAS LEONTINA EDUARDO GOMES,,,RUA ANTÔNIO EVARISTO COSTA - BARGUILHÃO - 00,00,,Prox. À escola Pe. Amadio Vitali,Salgadinho,62420000,"-3.0316451225525154\,-41.238732933998115",2026-03-12T04:09:14.246Z
23039302388,230393,CE,Choró,CRAS - Francisca Anita de Holanda Jucá,,,R. Francisco Viriato Ribeiro - 424,424,,Faz. Monte Alegre,centro,63950000,"-4.841127028507383\,-39.1379399302241",2026-03-12T04:09:13.060Z
23039503986,230395,CE,Chorozinho,CRAS MENINO JESUS,,,LUIS FELIX PEREIRA - 0,0,,,CENTRO,62875000,"-4.301906366448426\,-38.497123718261726",2026-03-12T04:09:12.572Z
23040004104,230400,CE,Coreaú,CRAS - ALDENOR CARNEIRO FILHO,,,7 DE SETEMBRO - 00,00,,PRÓXIMO AO LOTEAMENTO PALMAS,ALTO SÃO JOSÉ,62160000,"-3.5557193332079495\,-40.6496286392212",2026-03-12T04:09:14.448Z
23040020183,230400,CE,Coreaú,CRAS RURAL UBAÚNA,,,Marrocos Mistildes - 0,0,Centro,,UBAÚNA,62160000,"-3.743264448850082\,-40.68833827972413",2026-03-12T04:09:14.448Z
23041001144,230410,CE,Crateús,CRAS - Centro de Referência de Assistência Social de Crateús/CE - CRAS I,,,Oscar Lopes - 530,530,,Ao lado da Guarda Municipal,Fátima II,63702075,"-5.1871369156001625\,-40.67173004150391",2026-03-12T04:09:15.518Z
23041001165,230410,CE,Crateús,CRAS - Centro de Referência de Assistência Social de Crateús/CE - CRAS II,,,Santa Rita - 100,100,,Próximo a Cozinha Comunitária de Crateús.,Venâncios,63707487,"-5.178252360016213\,-40.64990758895875",2026-03-12T04:09:15.518Z
23041020327,230410,CE,Crateús,CRAS - Centro de Referência de Assistência Social de Crateús/CE - CRAS III,,,Gentil Cardoso - 165,165,Campo Velho,Próximo à Escola Índigena.,Campo Velho,63701210,"-5.193184539154642\,-40.67254543304444",2026-03-12T04:09:15.518Z
23041040349,230410,CE,Crateús,CRAS IV - Centro de Referência de Assistência Social de Crateús/CE- SEBASTIANA RODRIGUES SOARES,,,GENTIL FALCÃO - 00,00,,Praça da Juventude,PATRIARCAS,63705020,"-5.178\,-40.678",2026-03-12T04:09:16.670Z
23042003845,230420,CE,Crato,CRAS MESTRE DEDÉ DE LUNA - MURITI,,,PEDRO ORLANDO BEZERRA - 01,01,,PETROBRAS DISTRIBUIDORA S/A,MURITI,63100000,"-7.221805475696336\,-39.372800588607795",2026-03-12T04:09:13.566Z
23042003851,230420,CE,Crato,CRAS MADRE FEITOSA - SEMINÁRIO,,,JOSÉ PINHEIRO TELES - 169,169,,Centro de Saúde - CICA,SEMINARIO,63113210,"-7.235423914642607\,-39.42445993423462",2026-03-12T04:09:13.517Z
23042003909,230420,CE,Crato,CRAS SOLON PINHEIRO TELES - GISÉLIA PINHEIRO,,,Joaquim Pinheiro Bezerra de Menezes - 718,718,,,Giselia Pinheiro,63115459,"-7.22228976485427\,-39.42980289459229",2026-03-12T04:09:13.517Z
23042003915,230420,CE,Crato,CRAS FRANCISCO RIBEIRO - VILA ALTA,,,CORONEL JOSÉ MAIA - 00,00,,PRÓXIMO A ESCOLA ALDEGUNDES GOMES DE MATO,VILA ALTA,63119060,"-7.220528227077595\,-39.409514665603645",2026-03-12T04:09:13.566Z
23042003921,230420,CE,Crato,CRAS RAIMUNDO COELHO BEZERRA DE FARIAS - ALTO DA PENHA,,,DUQUE DE CAXIAS - 343,343,CASA,Agência do INSS,ALTO DA PENHA,63100000,"-7.236121056973213\,-39.409042596817024",2026-03-12T04:09:13.566Z
23042038830,230420,CE,Crato,CRAS EDVARDO RIBEIRO - PONTA DA SERRA,,,ANTONIO ARAJANO - 00,00,,"Quadra Poliesportiva
",ZONA RURAL,63100000,"-7.120729824035164\,-39.42817926396459",2026-03-12T04:09:17.189Z
23042304178,230423,CE,Croatá,CRAS ANTONIO MATHEUS NUNES DE CARVALHO,,,SANTA TEREZA - 000,000,,AO LADO DA ARENINHA,CAROBA,62390000,"-4.41252604228716\,-40.899667143748964",2026-03-12T04:09:14.542Z
23042320222,230423,CE,Croatá,CRAS MANOEL RIBEIRO MELO,,,Luiz Pedro - 0,0,,Antigo posto de saúde da Betânia,DISTRITO BETANIA,62390000,"-4.355678344107079\,-40.863465070724494",2026-03-12T04:09:14.542Z
23042503342,230425,CE,Cruz,CRAS IRMÃ MARIA DA PIEDADE PORTELA,,,Vereador Mundico Martins - 00,00,,Centro de Educação Básica Maria Pereira Brandão,BRASILIA,62595000,"-2.9295403247125815\,-40.17914772033692",2026-03-12T04:09:15.596Z
23042602378,230426,CE,Deputado Irapuan Pinheiro,CRAS - MARIA CREUZA PINHEIRO,,,Francisco Alves Bezerra - 154,154,,PRÓXIMO A CRECHE TALITA ANDRADE PINHEIRO,NOVO IRAPUAN,63645000,"-5.883412973496565\,-39.26635980608127",2026-03-12T04:09:15.518Z
23042709456,230427,CE,Ererê,CRAS - ERERÉ,,,CAPITÃO DAMIÃO PORTO  - 515,515,prédio,,FRANCISCO NOGUEIRA,63470000,"-6.0316948071150875\,-38.346823453903205",2026-03-12T04:09:13.060Z
23042802615,230428,CE,Eusébio,CRAS SEDE,,,IRMÃ AMBROSINA  - 775,775,,Em frente ao Centro Especializado em Reabilitação-CER.,PARQUE HAVAÍ,61761340,"-3.8948902\,-38.4496003",2026-03-12T04:09:12.336Z
23042820480,230428,CE,Eusébio,CRAS Fernando de Abreu Tavares,,,Francisco Ferreira da Silva - 0,0,SN,Esquina com a Estada do Fio.,Mangabeira,61778350,"-3.8636765755354734\,-38.44259977340699",2026-03-12T04:09:12.336Z
23042820482,230428,CE,Eusébio,CRAS Maria Gomes do Nascimento,,,Eduardo Sá - 465,465,KM 19,Empresa Projeart,JABUTI,61766730,"-3.9179410489389266\,-38.5009914636612",2026-03-12T04:09:12.393Z
23042840481,230428,CE,Eusébio,CRAS Francisca Ribeiro da Silva,,,Luiz Pio - 92,92,,,Mangabeira,61778590,,2026-03-12T04:09:19.770Z
23043004152,230430,CE,Farias Brito,CRAS - Josefa Epifânio de Sousa Jaci,,,Rua Elpidio Ricardo de Carvalho - 90,90,,"Fica localizado no antigo Centro Social Urbano, próximo a Caixa d'água",Centro,63185000,"-6.926506726066313\,-39.56993222236634",2026-03-12T04:09:13.688Z
23043020408,230430,CE,Farias Brito,CRAS - Francisco Bezerra da Silva,,,Ladislau Pereira - 0,0,,próximo a EEF Cosmo Alves Pereira,QUINCUNCA,63185000,"-6.869546906566736\,-39.613469839096076",2026-03-12T04:09:13.688Z
23043502536,230435,CE,Forquilha,CRAS MARIA ROSA DE SIQUEIRA REGINO,,,Paulo Franklin Barbosa - 0,0,,Antigo posto de saúde,Edmundo Rodrigues,62115000,"-3.80034668951624\,-40.26665210723878",2026-03-12T04:09:14.150Z
23044002257,230440,CE,Fortaleza,CRAS BARRA DO CEARÁ,,,CÂNDIDO CASTELO BRANCO - 0,0,,EM FRENTE A GRENDENE,BARRA DO CEARÁ,60331190,"-3.708571141837685\,-38.58010053634644",2026-03-12T04:09:13.180Z
23044002259,230440,CE,Fortaleza,CRAS JACARECANGA,,,OTO DE ALENCAR - 27,27,,Colégio Liceu do Ceará,JACARECANGA,60010270,"-3.7223233661938986\,-38.53967428207398",2026-03-12T04:09:12.150Z
23044002575,230440,CE,Fortaleza,CRAS VILA UNIÃO,,,DO AVIÃO - 0,0,,Lagoa do Opaia,VILA UNIÃO,60418801,"-3.770478542790932\,-38.532636165618904",2026-03-12T04:09:11.974Z
23044002577,230440,CE,Fortaleza,CRAS SERRINHA,,,INACIO PARENTE - 100,100,,proximo ao aeroporto,SERRINHA,60741280,"-3.7822299554449654\,-38.54307562089418",2026-03-12T04:09:13.457Z
23044002606,230440,CE,Fortaleza,CRAS COUTO FERNANDES,,,JOÃO PESSOA - 4474,4474,,PRÓXIMO À RUA COSTA MENDES,DAMAS,60425812,"-3.7520765885379914\,-38.54936718947358",2026-03-12T04:09:11.974Z
23044002610,230440,CE,Fortaleza,CRAS JOÃO PAULO II,,,10 - 75,75,CONJ JOAO PAULO II,Ao lado da Escola de Ensino Fundamental e Médio Aloysio Barros Leal,JANGURUSSU,60863630,"-3.8255892848479753\,-38.518860340118415",2026-03-12T04:09:13.457Z
23044002613,230440,CE,Fortaleza,CRAS JARDIM DAS OLIVEIRAS,,,MAJOR OTACÍLIO AFONSO SOUZA - 61,61,,,JARDIM DAS OLIVEIRAS,60821310,"-3.785846314695421\,-38.503630757331855",2026-03-12T04:09:13.060Z
23044002959,230440,CE,Fortaleza,CRAS BELA VISTA,,,GUANABARA - 570,570,,,PANAMERICANO,60440135,"-3.7521376875882755\,-38.560358502782044",2026-03-12T04:09:13.457Z
23044002961,230440,CE,Fortaleza,CRAS QUINTINO CUNHA,,,ILHA DO BOTE - 334,334,Conjunto São Francisco,,QUINTINO CUNHA,60352620,"-3.73170194960767\,-38.6009305715561",2026-03-12T04:09:11.974Z
23044002965,230440,CE,Fortaleza,CRAS GRANJA PORTUGAL,,,HUMBERTO LOMEU - 1130,1130,,CAPS Infantil,GRANJA PORTUGAL,60541115,"-3.7818901499999997\,-38.60191797878905",2026-03-12T04:09:13.457Z
23044002969,230440,CE,Fortaleza,CRAS BOM JARDIM,,,CORONEL JOÃO CORREIA - 2023,2023,,IGREJA SANTA CECÍLIA,GRANJA LISBOA,60540285,"-3.787329014607414\,-38.61869484186173",2026-03-12T04:09:11.974Z
23044003015,230440,CE,Fortaleza,CRAS GENIBAÚ,,,1107 - 15,15,3ª ETAPA,Vitória Régia Supermercado,CONJUNTO CEARÁ,60533270,"-3.7667583342074313\,-38.597282767295845",2026-03-12T04:09:13.180Z
23044003018,230440,CE,Fortaleza,CRAS MONDUBIM,,,WALDIR DIOGO - 840,840,,Escola Hilza Diogo,Manoel Sátiro,60764020,"-3.8037173\,-38.585151",2026-03-12T04:09:13.180Z
23044004032,230440,CE,Fortaleza,CRAS SERVILUZ,,,ZEZÉ DIOGO - 1038,1038,,Colégio das Irmãs Capuchinhas,CAIS DO PORTO,60180012,"-3.716204750219939\,-38.465167880058296",2026-03-12T04:09:11.974Z
23044004034,230440,CE,Fortaleza,CRAS LAGAMAR,,,SABINO MONTE - 4506,4506,,Supermercado Pontes,SÃO JOÃO DO TAUAPE,60120230,"-3.7616196026741693\,-38.51143598556519",2026-03-12T04:09:13.180Z
23044004035,230440,CE,Fortaleza,CRAS MUCURIPE,,,PROFESSOR LUIZ COSTA - 142,142,,Ponto Final do Ônibus Aldeota,MUCURIPE,60175550,"-3.7269323743062523\,-38.47773671150208",2026-03-12T04:09:13.180Z
23044004038,230440,CE,Fortaleza,CRAS CASTELÃO,,,ALBERTO CRAVEIRO - 1480,1480,,COMPLEXO DE CIDADANIA DR. PONTES NETO,BOA VISTA,60861212,"-3.792978773836664\,-38.518020808696754",2026-03-12T04:09:11.974Z
23044004039,230440,CE,Fortaleza,CRAS DENDÊ,,,Desembargador Floriano Benevides Magalhães - 432,432,,Próximo ao Fórum Clóvis Beviláqua.,EDSON QUEIROZ,60811700,"-3.773270026980033\,-38.4773451089859",2026-03-12T04:09:12.448Z
23044006645,230440,CE,Fortaleza,CRAS PRAIA DO FUTURO,,,COMADANTE MARCELO TEIXEIRA - 6430,6430,,ESCOLA MUNICIPAL FREI TITO,PRAIA DO FUTURO II,60183696,"-3.764665375336844\,-38.44039767980576",2026-03-12T04:09:11.974Z
23044014825,230440,CE,Fortaleza,CRAS CONJUNTO ESPERANÇA,,,103 - 195,195,,,CONJUNTO ESPERANÇA,60763520,"-3.8140653505645505\,-38.58947753906251",2026-03-12T04:09:11.974Z
23044014833,230440,CE,Fortaleza,CRAS ARACAPÉ,,,Poliana - 0,0,,Microparque,Aracapé,60765450,"-3.829657148490425\,-38.59092593193055",2026-03-12T04:09:13.397Z
23044014848,230440,CE,Fortaleza,CRAS CANINDEZINHO,,,JOSÉ MAURÍCIO - 405,405,,Ginásio Poliesportivo do Siqueira.,CANINDEZINHO,60736140,"-3.807714542259522\,-38.61015737056733",2026-03-12T04:09:13.517Z
23044020244,230440,CE,Fortaleza,CRAS CONJUNTO PALMEIRAS,,,IRACEMA - 1860,1860,,Mercantil Senna,CONJUNTO PALMEIRAS,60870260,"-3.8469759\,-38.5299832",2026-03-12T04:09:13.457Z
23044037683,230440,CE,Fortaleza,CRAS ANTÔNIO BEZERRA,,,CÂNDIDO MAIA - 245,245,,Hospital Frotinha Antônio Bezerra,ANTÔNIO BEZERRA,60356830,"-3.7375153363348206\,-38.590260744094856",2026-03-12T04:09:16.400Z
23044037919,230440,CE,Fortaleza,CRAS PRESIDENTE KENNEDY,,,F - CONJUNTO CASTELO BRANCO - 0,0,QUADRA F,ESCOLA GABRIEL CAVALCANTE,PRESIDENTE KENNEDY,60175045,"-3.729180662184423\,-38.57058137655259",2026-03-12T04:09:16.400Z
23044037921,230440,CE,Fortaleza,CRAS MESSEJANA,,,EDMILSON COELHO - 1720,1720,,Próximo à Escola Terezinha Parente e Escola Isabel Ferreira.,LAGOA REDONDA,60831465,"-3.8307758076036857\,-38.46755504608155",2026-03-12T04:09:16.861Z
23044038534,230440,CE,Fortaleza,CRAS JOÃO XXIII,,,SILVEIRA FILHO - 935,935,,,JOÃO XXIII,60520055,"-3.774648369173434\,-38.58084082603455",2026-03-12T04:09:19.770Z
23044501107,230445,CE,Fortim,CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL - CRAS,,,JOAQUIM CRISÓSTOMO - 1162,1162,,PRÓXIMO AO FÓRUM.,CENTRO,62815000,"-4.450645134819269\,-37.80071496963502",2026-03-12T04:09:12.945Z
23045003351,230450,CE,Frecheirinha,CRAS ALDENI PONTES SOUZA,,,SANTA LUZIA - 0,0,,,LAPA,62340000,"-3.71794743686688\,-40.831580001595",2026-03-12T04:09:14.542Z
23046002057,230460,CE,General Sampaio,CRAS -CENTRO DE REFERENCIA DA ASSISTENCIA SOCIAL RAIMUNDA ALVES DA SILVA,,,JOSÉ SEVERINO FILHO - 567,567,,PRÓXIMO A IGREJA NOSSA SENHORA DO ROSÁRIO,NOSSA SENHORA DO ROSÁRIO,62738000,"-4.053\,-39.454",2026-03-12T04:09:12.786Z
23046504184,230465,CE,Graça,CRAS MARIA ODETE DE CARVALHO LOPES,,,CONJUNTO HABITACIONAL 15 DE ABRIL - 0,0,,CASAS POPULARES,CENTRO,62365000,"-4.046\,-40.753",2026-03-12T04:09:14.542Z
23046520109,230465,CE,Graça,CRAS ANTONIO COSME DE LIMA,,,MARIANO SARAIVA - 0,0,S/N,,ZONA RURAL,62365000,"-4.085528879700435\,-40.82463741302491",2026-03-12T04:00:53.660Z
23046540259,230465,CE,Graça,CRAS JOSE INACIO ALVES - JABURU,,,COMUNIDADE DE JABURU - 00,00,,,ZONA RURAL,62365000,"-4.046\,-40.753",2026-03-12T04:09:19.824Z
23047004110,230470,CE,Granja,CRAS JOSÉ GARCEZ ROCHA,,,CARLOS DIAS - 547,547,,ANTIGO PSF DA LAGOA,FÁTIMA,62430000,"-3.1127269311564527\,-40.82955121994019",2026-03-12T04:09:14.150Z
23047004112,230470,CE,Granja,CRAS JOSÉ FROTA VIANA,,,PARÁ - 00,00,,Antigo PSF do DERT,SÃO PEDRO,62430000,"-3.1286570520674397\,-40.82589268684388",2026-03-12T04:09:14.150Z
23048001643,230480,CE,Granjeiro,CRAS - CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL DE GRANJEIRO,,," DO CRUZEIRO - 00",00,,PRÓXIMO AO CENTRO EDUCACIONAL ZULMIRA MARQUES,CENTRO,63230000,"-6.88828041573063\,-39.21861648559571",2026-03-12T04:09:13.517Z
23049003346,230490,CE,Groaíras,CON° RAIMUNDO CASSIANO FEIJÃO,,,Rua José Ferreira do Nascimento  - 04,04,,Ao lado do Posto de Policiamento. Antigo Centro de Convivência,Capitão José Linhares,62190000,"-3.91689207960114\,-40.388263463974006",2026-03-12T04:09:15.518Z
23049502451,230495,CE,Guaiúba,CRAS JOSÉ FERREIRA DA FROTA,,,RUA SÃO CRISTOVÃO - 00,00,,,SANTO ANTONIO,61890000,"-4.047301956386882\,-38.63638401031495",2026-03-12T04:09:12.842Z
23049520230,230495,CE,Guaiúba,CRAS CARLOS MOREIRA MEDEIROS,,,JOAO MOREIRA - 00,00,,PROXIMO AO POLO ABC,ÁGUA VERDE,61890000,"-4.1555782940653625\,-38.67905795574188",2026-03-12T04:09:12.891Z
23050004400,230500,CE,Guaraciaba do Norte,CRAS FAMÍLIA CIDADÃ,,,Trancredo de Sousa Carvalho - 12,12,,Ao lado da Unopar e Americanas,CENTRO,62380000,"-4.161449350491325\,-40.7531261452823",2026-03-12T04:09:14.448Z
23050020605,230500,CE,Guaraciaba do Norte,CRAS Rural,,,Varzea dos Espinhos - 0,0,,,Zona Rural,62380000,"-4.285369332331181\,-40.84157943698529",2026-03-12T04:09:14.448Z
23051003570,230510,CE,Guaramiranga,CRAS Prefeito Francisco Farias Filho,,,RUA JOAQUIM ALVES NOGUEIRA - 470,470,,PRÓXIMO A PRAÇA CENTRAL E SEDE DA PREFEITURA.,CENTRO,62766000,"-4.2620531755356685\,-38.935227692127235",2026-03-12T04:09:12.572Z
23052002542,230520,CE,Hidrolândia,CRAS João Camelo Sobrinho (Janjão Timbó),,,José Rodrigues Peres - 0,0,,,Caixa d'agua,62270000,"-4.413687858224239\,-40.40906667709351",2026-03-12T04:09:14.335Z
23052034151,230520,CE,Hidrolândia,CRAS ANASTÁCIO BEZERRA VIANA,,,Maria Torres de Freitas - 0,0,,,IRAJÁ,62270000,"-4.3606396984544675\,-40.472946166971724",2026-03-12T04:09:19.824Z
23052303990,230523,CE,Horizonte,CRAS ZUMBI,,,HORÁCIO INÁCIO DE SOUSA - 192,192,,,ZUMBI,62882425,"-4.097129299831241\,-38.48585844039918",2026-03-12T04:09:12.679Z
23052315130,230523,CE,Horizonte,CRAS QUILOMBOLA,,,CHAGAS BENTO - 61,61,,,ALTO ALEGRE,62880000,"-4.134455786375955\,-38.49783182146212",2026-03-12T04:09:12.679Z
23052333463,230523,CE,Horizonte,CRAS DOURADO,,,Dona Sinhá - 53,53,,Em frente ao mercado,Dourado,62880000,"-4.102726121363455\,-38.45463752746583",2026-03-12T04:09:16.212Z
23052335355,230523,CE,Horizonte,CRAS CATOLÉ,,,João de Sousa Falcão  - 716,716,,Ao lado do posto de Saúde e do colégio João Antonio.,Catolé,62880000,"-4.066618979364769\,-38.50849628448487",2026-03-12T04:09:15.817Z
23052338566,230523,CE,Horizonte,CRAS ANINGAS,,,PEDRO FELÍCIO - 0,0,,,CANAVIEIRA DOS PINHEIROS,62880000,"-4.098392651280174\,-38.42863082885743",2026-03-12T04:09:19.824Z
23052602862,230526,CE,Ibaretama,CRAS TEREZINHA VIANA DE FREITAS,,,CHAGAS CAMURÇA  - 0,0,CENTRO,,CENTRO,63970000,"-4.803969895937561\,-38.75253438949586",2026-03-12T04:09:13.060Z
23053003352,230530,CE,Ibiapina,CRAS ESTÁDIO,,,VEREADOR MANUEL RODRIGUES - 0,0,,VIZINHO AO INSS,PRAÇA DO ESTÁDIO,62360000,"-3.9237531715285385\,-40.89251875877381",2026-03-12T04:09:14.448Z
23053038166,230530,CE,Ibiapina,CRAS PEDRINHAS,,,JOÃO VAZ DE AGUIAR - 377,377,,Próximo à Igreja,PEDRINHAS,62360000,"-3.925075075904079\,-40.88454723358155",2026-03-12T04:09:16.861Z
23053040027,230530,CE,Ibiapina,CRAS ALTO LINDO,,,Rua Boa Esperança  - 00,00,,,Alto Lindo,62360000,"-3.9837505268188718\,-40.94271898269654",2026-03-12T04:09:19.824Z
23053301788,230533,CE,Ibicuitinga,CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL DE IBICUITINGA,,,JOÃO DUARTE - 2212,2212,,Ao lado da Farmácia Pe. Cícero,CENTRO,62955000,"-4.976433426255674\,-38.63667905330659",2026-03-12T04:09:13.001Z
23053503317,230535,CE,Icapuí,CRAS ICAPUI,,,SERRA DE MUTAMBA - 00,00,,,MUTAMBA,62810000,"-4.692580505211963\,-37.38347053527833",2026-03-12T04:09:13.060Z
23054003277,230540,CE,Icó,CRAS I - MARIA DE FATIMA SOARES,,,CECÍLIA RODRIGUES JOTA - 0,0,,ANTIGA PADARIA COMUNITÁRIA,SANTA LUIZA DE MARILAC,63430000,"-6.408053969663435\,-38.86501550674439",2026-03-12T04:09:13.822Z
23054003286,230540,CE,Icó,CRAS II - IRINEIDE PENAFORTE DA SILVA,,,PADRE VIEIRA  - 61,61,*,Em frente ao mercantil de Skinão,BNH,63430000,"-6.395440898683606\,-38.85387897491456",2026-03-12T04:09:13.822Z
23054020084,230540,CE,Icó,CRAS III - IRMÃ MARIA JOSÉ LIMA CAMPOS,,," DO CERU, 1020  LIMA CAMPOS - 1020",1020,,PROXIMO A RÁDIO LIMA CAMPOS FM,DISTRITO LIMA CAMPOS,63430000,"-6.398479579091351\,-38.95227313041688",2026-03-12T04:09:13.822Z
23055001677,230550,CE,Iguatu,CRAS AGUIMAR MENDONÇA,,,VIGORVINO MANOEL LEITE - 003,003,,Ao lado do PSF,VILA MOURA,63503300,"-6.369829970121742\,-39.28472757339478",2026-03-12T04:09:13.517Z
23055001678,230550,CE,Iguatu,CRAS ANTONIO BEZERRA DE MELO,,,"12 de Outubro, s/n - 22",22,,Por trás do antigo tiro de guerra,Paraná,63500000,"-6.3491227810473125\,-39.299426078796394",2026-03-12T04:09:14.071Z
23055006091,230550,CE,Iguatu,CRAS IDAMA LIMA PEREIRA,,,DÁRIO RABELO - 0,0,,ANTIGO ABC,SANTO ANTONIO,63500000,"-6.3654582849560235\,-39.299125671386726",2026-03-12T04:09:14.071Z
23055020405,230550,CE,Iguatu,CRAS IRISMEIRE LOPES SIQUEIRA,,,NOVE DE NOVEMBRO - 0,0,,AO LADO DO CAIC,JOÃO PAULO II,63500000,"-6.345923861860675\,-39.31719303131104",2026-03-12T04:09:14.071Z
23055030469,230550,CE,Iguatu,CRAS FRANCISCO ALVES DO NASCIMENTO,,,SABINO ANTUNES - 0,0,,ANTIGA PRAÇA PEC,NOVO IGUATU,63500000,"-6.365138404092332\,-39.31358814239503",2026-03-12T04:09:15.596Z
23055037623,230550,CE,Iguatu,CRAS JOSÉ DE ALENCAR,,,Avenida Marlene Gonçalves - 0,0,,Antiga Escola Estadual Francisco Holanda Montenegro,ALENCAR SEDE,63500000,"-6.401134411392613\,-39.16263341903687",2026-03-12T04:09:15.669Z
23056002089,230560,CE,Independência,CRAS MATILDES GOMES COUTINHO,,,JERÔNIMO ALVES DE ARAÚJO - 417,417,,Próximo ao hospital municipal,COHAB,63640000,"-5.390715072989695\,-40.303634405136116",2026-03-12T04:09:14.618Z
23056039933,230560,CE,Independência,CRAS CARLOTA LUCIO BEZERRA,,,TOLENTINO ALVES VIEIRA - 200,200,,,PLACA,63640000,"-5.400947753141735\,-40.307893753051765",2026-03-12T04:09:19.907Z
23056501083,230565,CE,Ipaporanga,CRAS - GAUDÊNCIO RODRIGUES DE MORAIS,,,GABRIEL RODRIGUES - 03,03,casa,AO LADO DO CEI,CENTRO,62215000,"-4.897484242425988\,-40.760049819946296",2026-03-12T04:09:14.692Z
23057003254,230570,CE,Ipaumirim,CRAS ANTONIO SARAIVA DE ARAÚJO,,,BECO DO CUSTÓDIO - 0,0,,AO LADO DA SECRETARIA DE ASSISTÊNCIA SOCIAL,CENTRO,63340000,"-6.79\,-38.719",2026-03-12T04:09:15.596Z
23057020279,230570,CE,Ipaumirim,CRAS MARIA ALDA VIEIRA LISBOA,,,CHICO FELIZARDO - 00000,00000,,,DISTRITO DO FELIZARDO,63340000,"-6.80961424744156\,-38.7429967555077",2026-03-12T04:09:15.596Z
23058003814,230580,CE,Ipu,CRAS 1 - ALTO DOS QUATORZE,,,DR FELIX CÂNDIDO - 697,697,,,ALTO DOS QUATORZE,62250000,"-4.331936768648816\,-40.71651220321656",2026-03-12T04:09:19.824Z
23058031843,230580,CE,Ipu,CRAS 2 - MARIA DO SOCORRO MESQUITA MARTINS,,,DONA JOANA MIMOSA - 239,239,,PROXIMO AO HOSPITAL MONSENHOR MORAES.,NOVA ALDEOTA,62250000,"-4.31769734951038\,-40.710901021957405",2026-03-12T04:09:16.995Z
23059002459,230590,CE,Ipueiras,CRAS SEDE,,,CORONEL JOSÉ BENTO - 388,388,,Próximo ao Ginásio Coberto: José de Arimatéia Catunda.,CENTRO,62230000,"-4.5442173338064835\,-40.71677505970002",2026-03-12T04:09:14.692Z
23059020019,230590,CE,Ipueiras,CRAS II Matriz de São Gonçalo,,,Padre Francisco Tupinambá de Melo - 0,0,000,próximo ao posto de gasolina e na rua por trás do Creche,Matriz de São Gonçalo,62230000,"-4.5763821573311265\,-40.81559300422669",2026-03-12T04:00:53.660Z
23060004083,230600,CE,Iracema,CRAS - CENTRO DE REFERÊNCIA DE ASSISTENCIA SOCIAL - CRAS - CASA DAS FAMÍLIAS,,,FRANCISCO ROQUE DE OLIVEIRA - 99,99,CASA,VIZINHO AO INSS.,BEIRA RIO,62980000,"-5.80813386129509\,-38.30881655216218",2026-03-12T04:09:13.001Z
23061002539,230610,CE,Irauçuba,TIA MARIA JANICA - CRAS SEDE,,,PEDRO RODRIGUES DE OLIVEIRA - 168,168,,PRÓXIMO À FÁBRICA PALMINORTE,AÇUDE,62620000,"-3.7475361113664336\,-39.784600138664246",2026-03-12T04:09:14.335Z
23061002547,230610,CE,Irauçuba,CRAS FRANCISCA RODRIGUES DANTAS/MISSI,,,Rua Miguel Barbosa  - 340,340,,PROXIMO A PRAÇA CENTRAL DO MISSI,DISTRITO MISSI,62620000,"-3.622568078623915\,-39.818594455719",2026-03-12T04:09:14.335Z
23062004081,230620,CE,Itaiçaba,CRAS - Centro de Referência de Assistência Social de Itaiçaba,,,AV. 31 DE MARÇO - 0,0,"CONJUNTO PE ABILIO, S/N",PRÓXIMO AO CENTRO CULTURAL,SAO FRANCISCO,62820000,"-4.6826039835662066\,-37.82503724098206",2026-03-12T04:09:12.945Z
23062502297,230625,CE,Itaitinga,CRAS BARROCÃO,,,F - 461,461,,PRÓXIMO AO CETEM,PARQUE DOM PEDRO,61888240,"-3.9074111568202667\,-38.51345300674439",2026-03-12T04:09:12.277Z
23062520611,230625,CE,Itaitinga,CRAS ANGORÁ,,,VALDEBERTO ALBUQUERQUE - 2,2,,,ANGORÁ,61882010,"-3.9759534177921765\,-38.53888034820557",2026-03-12T04:09:12.891Z
